review,place,reviewer,taste,price,location,service,mood,rating,alpha,region,taste_new,price_new,location_new,service_new,mood_new
관광버스 계속 오가다 우르르 내다 먹다 우르르 가다 그렇다 보다 정신 없다 메뉴 누락 되다 여행사 통해 가다 아니다 개인 으로 가시다 정신건강 위해 비추다 하다,늘봄 흙돼지,hamgo,0,0.8101,0,0,0,0.86,7.63,4,3.82 ,4.51 ,3.82 ,3.82 ,3.82 
늘봄 일단 항상 현지 인과 관광객 하다 없이 밉다 터지다 그만큼 맛있다 반찬 먹기 바로바로 리필 해주시 이모 들다 진짜진짜 친절 끝판 어제 삼겹살 먹다 갈비 까지 추가 하다 진짜 터지다,늘봄 흙돼지,Paradise809542,0.9738,0,0,0,0,4.25,7.63,4,7.95 ,3.82 ,3.82 ,3.82 ,3.82 
점심시간 이다 만원 늘봄 정식 이용 하다 방문 하다 오겹살 돌솥비빔밥 된장찌개 까지 포함 이다 깔끔하다 정식 으로 먹다 좋다,늘봄 흙돼지,LoveTravel808082,0,0,0,0,0,4.5,7.63,4,3.82 ,3.82 ,3.82 ,3.82 ,3.82 
엘리베이터 있다 고깃집 양은 지만 맛있다 가족 위로 많이 들다 같다 자리 없다 걱정 없다 하다,늘봄 흙돼지,smallrosa,0,0,0,0,0,3,7.63,4,3.82 ,3.82 ,3.82 ,3.82 ,3.82 
너무 단체 손님 위주 규모 보다 개인 소규모 모임 상대 으로 ㅠㅠ 너무 시끄럽다 산만하다 정신 없다 그래도 고기 좋다 이다,늘봄 흙돼지,BackPacker805754,0,0,0,0,0,3,7.63,4,3.82 ,3.82 ,3.82 ,3.82 ,3.82 
공항 근처 에서 식사 하다 괜찮다 이다 정말 사기 에가 끄다 정도 맛있다 보다 거기 성게 얻어먹다 정말 맛있다,일통이반,ray1279,2.7626,0.8594,0,2.4564,0,4.5,7.6,4,16.23 ,7.67 ,3.80 ,14.85 ,3.80 
예전 부터가 보다 식당 인데 가보다 마침내 방문 하다 반찬 너무 맛있다 특히 보다 죽이다 정말 만족스럽다,일통이반,ray1279,1.9106,0,0,1.6381,0,5.36,7.6,4,14.04 ,3.80 ,3.80 ,12.58 ,3.80 
해산물 싱싱하다 가격 대다 늦다 하다 좋다 음식 제공 지다 만족하다,일통이반,hshann,3.6341,0,0,1.8666,0,4.42,7.6,4,19.86 ,3.80 ,3.80 ,12.05 ,3.80 
해산물 엄청 싱싱하다 맛있다 친절하다 기분 좋아지다 만원 이점 비싸다 같다 하다 관광지 니까,일통이반,KyungmiL20,0.9459,0.9793,0,0.9379,0,4.56,7.6,4,8.11 ,8.27 ,3.80 ,8.08 ,3.80 
모든 해산물 이다 싱싱하다 보문 죽다 시키다 들다 개인 으로 복구 추천 하다 시기 마다나 해산물 맞추다 메뉴 구성 바뀌다 참고 해주다 공항 까지 택시 걸리다,일통이반,Lethimgo01,0.9459,0,0,0.9402,0,4.29,7.6,4,7.86 ,3.80 ,3.80 ,7.83 ,3.80 
신선하다 성게 과보 내장 들어가다 레이 그리고 성게 미역 와사비 참기름 레이 좋다 고소하다 깊다 있다 확장 이전 그렇다 자리 충분하다 일요일 저녁 기준,일통이반,sanghwas,0,0,0,0,0,5.67,7.6,4,3.80 ,3.80 ,3.80 ,3.80 ,3.80 
도착 하다 기다리다 사람 다수 붐비다 않다 좋다 고성 전복 물회 전복 뚝배기 시키다 음식 이세 않다 편안하다 성게 좋아하다 않다 부드럽다 들어가다 미역국 물회 하고 강렬하다 않다 처음 당황 지만 신선하다 복의 감다 좋다 고과 않다 매력 추천 꾸다,순옥이네명가,Vacationer562727,0.9126,4.081,0,5.0231,0,4.43,7.58,4,7.83 ,21.87 ,3.79 ,26.04 ,3.79 
물회 너무 유명하다 이라서 기대 많이 하다 생각 보다 엄청나다 아니다 그래도 물회 뚝배기 들어가다 해물 싱싱하다 반찬 별로 이다 직원 친절하다 않다 다그 지나가다 면드 있다 이고 찾아가다 만하 지는 않다 같다,순옥이네명가,jiyeonh415,1.8369,4.0605,0,4.3635,0,3.13,7.58,4,9.54 ,16.50 ,3.79 ,17.45 ,3.79 
제주도 여행 자주 다니다 인데 정말 맛있다 해물뚝배기 찾기 어렵다 그런데 이집 정말 용도 푸다 하고 좋다 알짜 배기 같다 느낌 끄다 기본 반찬,순옥이네명가,Adventurer807824,2.8554,0,0,1.6144,0,5.34,7.58,4,19.04 ,3.79 ,3.79 ,12.41 ,3.79 
정말 오래전 부터 제주도 음식 으로 유명하다 이다 다그 명성 이그 쌓다 아니다 먹다 면알 있다 기다리다 시간 좋다 걸리다 있다 일단 가다 먹다 보다 요추 천하다,순옥이네명가,Happiness807698,1.8661,0.8101,0,1.7326,0,4.84,7.58,4,12.82 ,7.71 ,3.79 ,12.18 ,3.79 
물회 유명하다 가다 없다 않다 에도 물회 자다 많다 굳이 기다리다 않다 되다 같다 가격 대비 공항 가다 에가 늘다 괜찮다,순옥이네명가,inthesub,1.6597,3.4208,0,2.4811,0,2.9,7.58,4,8.60 ,13.71 ,3.79 ,10.99 ,3.79 
전복 뚝배기 전복 물회 먹다 보다 대체로 조미료 많이 쓰다 않다 같다 전복 뚝배기 경우 전복 은미 들다 새우 조개 들다 육수 아주 괜찮다 시원하다 깔끔하다 이다 전복 물회 맛있다 추천 하고 싶다 방문 하고 싶다,순옥이네명가,TrailBlazer803202,0.8555,1.6756,0,1.6616,0,4.07,7.58,4,7.27 ,10.61 ,3.79 ,10.55 ,3.79 
도착 자마자 줄이다 너무 기다 첫인상 별로 음식 도분 기다리다 별로 이다 너무 손님 많이 받다 보다 개별 손님 대한 정성은 많이 떨어지다 보이 던데 살짝 아쉽다 ㅠㅠ,순옥이네명가,Don6638,2.6946,2.4309,0,3.4719,0,1.9,7.58,4,8.91 ,8.41 ,3.79 ,10.39 ,3.79 
가격 대비 만족도 낮다 신선하다 가격 먹다 아니다 같다 너무 기대하다 않다 괜찮다 같다,순옥이네명가,DayTrip763291,1.6597,3.4147,0,1.6616,0,3,7.58,4,8.77 ,14.03 ,3.79 ,8.77 ,3.79 
워낙 오래전 부터 유명하다 이라 항상 공항 착하다 찾다 이다 공항 에서 차로 정도 거리 있다 물회 해물뚝배기 대표 메뉴 이다 해물뚝배기 경우 그냥 평범하다 느끼다 들어가다 재료 따지다 보다 사실 높다 가격 아니다 다다 가격 오르다 않다 바라다,순옥이네명가,Im_Livvy,0,3.2486,0,1.6294,0,3,7.58,4,3.79 ,13.54 ,3.79 ,8.68 ,3.79 
방송 에나 오다 손님 늘다 가방 하다 은행 기표 뽑다 넘다 기다리다 그렇게 기다리다 먹다 전복 물회 차다 시원하다 맛있다 나중 에보니 다른 분들 의견 호불호 갈리다,순옥이네명가,alaco3,0,0,0,0.9471,0,5.09,7.58,4,3.79 ,3.79 ,3.79 ,8.61 ,3.79 
물회 맛집 이라고 하다 가다 물회 보다도 해물뚝배기 정말 맛있다 시원하다 먹다 해물뚝배기 제일 맛있다 그릇 뚝딱 하고 뚜들기다 나가다 ㅋㅋ 맛있다,순옥이네명가,gofl1102,0.9535,0,0,0.8072,0,5.65,7.58,4,9.18 ,3.79 ,3.79 ,8.35 ,3.79 
이르다 아침 제주 에도 착하다 순옥 이네 명가 고고 전복죽 들다 부모님 받다 들다 어미 리알 두다 식당 데시 조금 넘다 미식 꽉차다 테이블 이비 있다 우리 가족 겨우 앉다 시간 부터 주문 전복죽 전복 물회 뚝배기 해물탕 먹다 이유 알다 도적 하고 양도 넉넉하다 신선하다 맛있다 부모님 맛있다 식사 폭풍 칭찬 받다 제주 여행 즐겁다 시작 하다,순옥이네명가,Curious807503,0.9597,0.8688,0,0.8032,0,5.54,7.58,4,9.11 ,8.60 ,3.79 ,8.24 ,3.79 
티비 에도 소개 되다 가다 맛집 으로 체크 하다 다녀오다 아침식사 하다 가다 대다 좋다 전복 물회 정말 맛있다 뚝배기 보통 하다 방문 의사 있다 이다,순옥이네명가,heejin1118,0.9535,0.8319,0,0.8072,0,4.44,7.58,4,8.02 ,7.48 ,3.79 ,7.37 ,3.79 
물회 유명하다 방문 하다 처음 먹다 무언 가빠지다 같다 말고 난후 먹다 제대로 되다 물회 미가 느껴지다 여러 방송 에나 온집 이라서 손님 무척 많다 친절하다 느끼다 하다 주차 대강 아무 나대다 되다,순옥이네명가,Luna_Ryu,0,0,0,0.9379,0,3,7.58,4,3.79 ,3.79 ,3.79 ,6.60 ,3.79 
유명하다 이다 보다 대기 좋다 전복 물회 성게 미역국 먹다 성게 미역국 그럭저럭 먹다 하다 전복 물회 괜찮다 같다 기대 하다 그리다 추천 하다 정도 아니다 가격 들어가다 해산물 보다 비싸다 은듯 하다,순옥이네명가,Mangommm,0.8555,2.6488,0,0.842,0,3.03,7.58,4,6.38 ,11.82 ,3.79 ,6.34 ,3.79 
바람 뚫다 가족 이번 제주 여행 식사 이다 성비 떠나다 전복 이신 선하다 자체 별로 이다 지인 분들 가신 고하 말리다 겁니다,순옥이네명가,shinemoo,0.891,0.8102,0,1.8026,0,1.25,7.58,4,4.90 ,4.80 ,3.79 ,6.04 ,3.79 
들다 그렇지만 요즘 여행 에서 큰비 두다 식사 맛집 이다 검색 검색 고비 뚫다 가다 순옥 이네 실망 스럽다 화도 나다 주부 입장 에서 보다 순옥 이네 음식 정성 없다 대충대충 양념 너무 아끼다 별루 인데 사람 거의 차다 느낌 인데,순옥이네명가,DayTrip50844071855,0.9126,0,0,0.9254,0,1.07,7.58,4,4.77 ,3.79 ,3.79 ,4.78 ,3.79 
너무 달라지다 양도 적어지다 뭔가 리뉴얼 되다 분위기 이다 최악 경험 하다 가다 같다 뚝배기 맛있다 제안 가게 되다,순옥이네명가,A6241HD_,0.9597,0,0,0.8032,0,0.9,7.58,4,4.65 ,3.79 ,3.79 ,4.51 ,3.79 
여러 식당 리뷰 트립어드 바이 에서 하다 이집 만큼 최악 없다 다모 기억 에서 지우다 집임 소개 해주다 택시 기사 아저씨 원망 스럽다 최악 느끼다 보고 싶다 서다,순옥이네명가,SEHOS2,0,0,0,0.9402,0,0.7,7.58,4,3.79 ,3.79 ,3.79 ,4.45 ,3.79 
제주도 맛집 그냥 맛집 수준 물회 전복 생각 보다 딱딱하다 들다 조심하다 근데 맛있다 물회 말고 다르다 들다 보다,순옥이네명가,youngshinj881,0,1.6101,0,0,0,3.43,7.58,4,3.79 ,9.31 ,3.79 ,3.79 ,3.79 
할머니 모시 제주도 여행 가다 물회 들다 다해 일부러 찾아가다 이르다 점심 가다 생각 하다 이미 대기 줄이다 길다 ㅠㅠ 가량 기다리다 가게 층층 으로 운영 되다 대표 메뉴 전복죽 물회 예요 두다 시키다 먹다 보다 전복죽 깊다 이나 서다 좋다 맞은편 에는 제주 기념 과자 판매 가게 있다,순옥이네명가,soolmi,0,0.8077,0,0,0,4,7.58,4,3.79 ,7.02 ,3.79 ,3.79 ,3.79 
유명하다 이라서 가족 여행 으로 들르다 던지다 위생 친절 아주 대부분 소문나다 에서 느끼다 위생 아주 불결함 또한 일반 적임 인기 있다 가안 감주 보시 한번 다시 생각 해보다 야하다 소문 금방 나다 정신차리다,순옥이네명가,420tour,0,0.8077,0,0,0,2.17,7.58,4,3.79 ,5.54 ,3.79 ,3.79 ,3.79 
전복 많이 들어가다 물회 유의 시원하다 전혀 없다 실망 스럽다 포항 이나 부산 에서 유명하다 물회 한결같다 이배 시원하다 이드 데이 그냥 야채 전복 단순하다 섞다 두다 불과하다,순옥이네명가,sohnkh,0,0.8024,0,0,0,1.72,7.58,4,3.79 ,5.17 ,3.79 ,3.79 ,3.79 
물회 기대 보다 사람 많다 그렇다 은별 요안 시원하다 뚝배기 진짜 시원하다 맛있다 전복 마리 진짜 이집 뚝배기 들다 ㅎㅎ,순옥이네명가,Sunshine811464,1.9476,0,0,0,0,4.5,7.58,4,12.55 ,3.79 ,3.79 ,3.79 ,3.79 
여행 맛있다 먹다 물회 때문 에다 찾다 사이 메스 많이 타다 손님 이정신 없다 정도 많아지다 물회 해물뚝배기 먹다 물회 좀더 시원하다 좋다 해산물 여전하다 푸다 지다 들다,순옥이네명가,Extraordinary809686,1.8855,0,0,0,0,4.07,7.58,4,11.46 ,3.79 ,3.79 ,3.79 ,3.79 
전복 물회 먹다 있다 복도 싱싱하다 한번 가보다 하다 공항 근처 있다 돌아가다 또는 도착 하다 방문 좋다 같다,순옥이네명가,RayK1217,0.9459,0,0,0,0,4.22,7.58,4,7.78 ,3.79 ,3.79 ,3.79 ,3.79 
전복 이아주 많다 좋다 함께 먹다 물회 이다 한치 물회 시키다 한치 하다 ㅠㅠ 그래도 만족,순옥이네명가,GrandTour810590,0,0,0,0,0,4.43,7.58,4,3.79 ,3.79 ,3.79 ,3.79 ,3.79 
항상 웨이 있다 번호 뽑다 기다리다 야하다 물회 전복 뚝배기 맛있다 전복죽 함께 먹다 물회 강하다 그렇다 밋밋하다 느낌 이다,순옥이네명가,BoardingPass758729,0,0,0,0,0,5.09,7.58,4,3.79 ,3.79 ,3.79 ,3.79 ,3.79 
전복 물회 일품 기표 뽑다 기다리다 보람 으로 보상 되다 곳임 이번 에도 방문,순옥이네명가,Sightsee692007,0,0,0,0,0,4.84,7.58,4,3.79 ,3.79 ,3.79 ,3.79 ,3.79 
소라 베이스 되다 순옥 이네 물회 강추 아삭아삭 씹히다 신성하다 소라 해삼이 넉넉하다 들다 값지다 루하 이다,순옥이네명가,oogii7,0,0,0,0,0,5.34,7.58,4,3.79 ,3.79 ,3.79 ,3.79 ,3.79 
순옥 이네 물회 먹다 늘다 전복 뽀드득뽀드득 한식 신선하다 좋다 그런데 계속 먹다 보다 신맛 질리 그렇다 점심때 먹다 하루 종일 입안 초장 마늘 남아 힘들다,순옥이네명가,miiin0114,0,0,0,0,0,2.88,7.58,4,3.79 ,3.79 ,3.79 ,3.79 ,3.79 
사람 많다 좋다 바로 착석 하다 먹다 대표 메뉴인 전복 물회 전복 엄청 많다 즐겁다 시원하다 밥말 뚝딱 먹기,순옥이네명가,NorthStar808351,0,0,0,0,0,3.4,7.58,4,3.79 ,3.79 ,3.79 ,3.79 ,3.79 
맛있다 특징 있다 모르다 제주 해안가 대부분 식당 신선하다 재료 쓰다 같다,순옥이네명가,jinungchoi,0,0,0,0,0,4.38,7.58,4,3.79 ,3.79 ,3.79 ,3.79 ,3.79 
전복죽 진하다 복도 실하다 맛있다 같이 시키다 해물뚝배기 글쎄 밍밍 해물 된장찌개 뚝배기 해물 들어가다 깊다 느끼다,순옥이네명가,Voyager808392,0,0,0,0,0,4.84,7.58,4,3.79 ,3.79 ,3.79 ,3.79 ,3.79 
직원 이명 이라는 소문 듣다 찾아가다 보다 시간 이라 직원 분들 까지는 되다 않다 저녁 에만 직원 많다 전복 코스 요리 기준 으로 시키다 에나 오다 밑반찬 요리 때문 메인 남기다 남기다 갈다 튀김 으로만 들어주다 그것 별미 예요 근데 생각 보다 그냥 그렇다 같다 불다 그렇다 모르다 직원 분들 친절하다 점심 맛있다 먹다,쌍둥이횟집 본점,starrystarry_young,0,2.4263,0,7.3756,0,4.22,7.56,3,3.78 ,14.02 ,3.78 ,34.91 ,3.78 
저희 가방 이다 목요일 저녁 우리 테이블 내의 직원 정말 친절하다 고분 메뉴 만원 작성 무료 주문 하다 요리 가다 좋다 특히 튀기다 고등어 훌륭하다 방문 가치,쌍둥이횟집 본점,nomnom1234,2.7932,0,0,4.4658,0,4.57,7.56,3,16.54 ,3.78 ,3.78 ,24.19 ,3.78 
다양하다 반찬 해물 매운탕 볶다 생선 초밥 무한리필 마무리 로는 팥빙수 까지 인상 먹다 절대 부족하다 않다 요명 가다 먹다 바람 매운탕 볶다 도저히 먹다 없다 끓이다 볶다 포장 해주다 남다 음식 포장 해주시 조금 넣다 인심 이다 저녁 시간 에는 주차 너무 어렵다 점심 저녁 사이 시간 가다 여유 있다 좋다 남다 음식 포장 하다 숙소 에서 먹다 그것 좋다 맛있다,쌍둥이횟집 본점,Soo Hee P,1.8251,1.685,0,3.6107,0,5.04,7.56,3,12.98 ,12.27 ,3.78 ,21.98 ,3.78 
아이 함께 방문 하다 에는 스키 시도 중요하다 그런 에서 우리 식구 에게는 정말 맛있다 채우다 식당 이다 듬스패셜 시키다 애피타이저 부터 까지 정말 푸다 지다 먹다 다스 끼다 회의 중요하다 생각 하다 에게는 회의 조금 아쉽다 먹다 식당 생각 좋다 선댁 되다 같다,쌍둥이횟집 본점,hanjjang_gogo,3.7926,3.2947,0,2.4498,0,5.04,7.56,3,22.89 ,20.39 ,3.78 ,16.13 ,3.78 
유명하다 이라 사람 엄청 많다 사이드 디쉬 엄청나다 메인 요리 인지 깔리다 정도 골고루 푸다 지다 가약 부르다 상태 가다 매운탕 포장 해오다 남다 회도 튀기다 포장 해주다 후식 팥빙수 까지 자다 먹다 오다 엄청 바쁘다 도참 친절하다 이다,쌍둥이횟집 본점,Extraordinary809686,2.7183,0,0,2.8136,0,4,7.56,3,14.65 ,3.78 ,3.78 ,15.03 ,3.78 
만원 짜다 특모듬 스페셜 먹다 메뉴 먹다 적당하다 같다 먹다 정말 많다 다양하다 맛있다 해산물 식사 에서 모두 맛보다 좋다 초밥 무한 으로 제공 되다 다른 메뉴 있다 초밥 욕심 내지 않다 좋다 같다 해산물 에도 튀김 돈가스 수제비 매운탕 팥빙수 순서대로 계속 나오다 역시 맛있다 즐겁다 식사 이다,쌍둥이횟집 본점,rlsdudns,1.792,0.8162,0,2.5678,0,4.29,7.56,3,11.47 ,7.28 ,3.78 ,14.80 ,3.78 
고급스럽다 횟집 분위기 생각 하다 안되다 거의 기업 이니 깔다 그렇다 도인 만원 에다 양하다 맛있다 먹다 상차림 미리 준비 되다 차갑다 오다 많다 그건 다른 어디 가도 그렇다 때문 별로 신경 쓰이다 않다 서비스 아주 안좋다 느끼다 않다 예전 에는 좋다 보다,쌍둥이횟집 본점,473hyunjink,0.891,3.2504,0,2.4946,0,4.41,7.56,3,7.71 ,18.11 ,3.78 ,14.78 ,3.78 
스끼 시도 푸다 지다 오다 깔끔하다 나오다 편이 먹다 오오 이랬는데 막상 먹다 없다 그거 하다 성비 별로 좋다 않다 ㅠㅠ 약간 아쉽다,쌍둥이횟집 본점,다 혼,3.6367,3.2872,0,3.3377,0,2.95,7.56,3,14.51 ,13.48 ,3.78 ,13.63 ,3.78 
제주도 갈다 마다 계획 하고 있다 이번 처음 가다 코스 요리 별로 같다 유명하다 제주도 도민 단품 요리 들다 같다 관광객 코스 요리 특히 초밥 무제한 이라 고해 놓다 고추 가하다 소식 없다 계속 밀리다 대답 그래서 초밥 밖에 피다 하다 코스 음식 가격 대비 만족 스럽지 않다 회퀄리티 그냥 보통 이다 굳이 어렵다 걸음 하다 기표 까지 받다 찾아가다 필요 없다 서귀포 시내 가다 한번 생각 해보다,쌍둥이횟집 본점,Inspiration807174,3.5648,4.9974,0,3.4315,0,2.85,7.56,3,13.94 ,18.02 ,3.78 ,13.56 ,3.78 
종업원 친절하다 좋다 물론 회도 좋다 근처 이중섭 거리 서귀포 매일 래시 천지인 폭포 있다 식사 볼거리 많다,쌍둥이횟집 본점,smallrosa,0.8697,0,0,1.9066,0,4.7,7.56,3,7.87 ,3.78 ,3.78 ,12.74 ,3.78 
방문 항상 들르다 이다 먹다 기르다 고가도 기본 반찬 잘나오다 걱정 없다 어른 입맛 에도 다양하다 반찬 많이 나오다 때문 가격 대비 아깝다 않다 생각 되다 그냥 일반 횟집 에서 먹다 비슷하다 두껍다 썰다 나오다 서식 감다 좋다 남다 튀기다 다시 포장 해주시 알차다 먹다 항상 방문 하다 마다 서비스 좋다 곱다 좋다 대기 시간 없이 이용 하다 좋다 기억 이남,쌍둥이횟집 본점,starrystarry_young,1.7542,3.3553,0,1.71,0,5.17,7.56,3,12.85 ,21.13 ,3.78 ,12.62 ,3.78 
일요일 저녁 가다 가량 대기 같다 요명 가다 만원 짜다 리하나 짜다 리하나 시키다 씹다 있다 전복 회도 나오다 고스 시도 먹다 하다 마지막 에나 오는 우럭 매운탕 맛있다 서빙 하다 친절하다 기다리다 시간 아깝다 않다,쌍둥이횟집 본점,Inspiration655047,0,0.8162,0,1.7574,0,4.06,7.56,3,3.78 ,7.09 ,3.78 ,10.92 ,3.78 
워낙 사람 많다 보다 정신 없다 음식 다양하다 딱하다 맛있다 않다 제주 정취 느끼다 아니다 전형 관광지 횟집 이에요,쌍둥이횟집 본점,Wander807261,0.9126,1.6263,0,1.745,0,3.13,7.56,3,6.64 ,8.87 ,3.78 ,9.24 ,3.78 
여기 쌍둥이 횟집 웨이 장난없다 번호 받다 보통 시간 들어가다 정말 오래 걸리다 그래서 주변 올레 시장 구경 가다 오다 웨이 하다 테이블 많다 조금 불편하다 정말 다양하다 많이 나오다 맛있다 먹다,쌍둥이횟집 본점,ckb8082,1.9071,1.7006,0,1.6144,0,3.11,7.56,3,9.71 ,9.07 ,3.78 ,8.80 ,3.78 
일단 생각 보다 푸다 지다 않다 세명 이서 먹다 인양 으로 주문 하다 만배 가부 정도 아니다 조금 별로 이다,쌍둥이횟집 본점,polonara80,2.7765,4.1131,0,1.6751,0,2.8,7.56,3,11.55 ,15.30 ,3.78 ,8.47 ,3.78 
제주도 살다 친구 데리 고간 이에요 사람 엄청 바글바글 그래도 반찬 라던가 섭섭하다 않다 좋다,쌍둥이횟집 본점,Expedition807561,0,0.8162,0,0.8195,0,5.38,7.56,3,3.78 ,8.17 ,3.78 ,8.19 ,3.78 
인기 만원 으로 푸다 하고 다양하다 메뉴 먹다 생선 해산물 빠르다 회전 신선하다 없다 좋아하다 않다 사람 먹다 많다 성비 가다 끝없다 손님 행렬 엄청나다 시끄럽다,쌍둥이횟집 본점,HyeJuG1,0.9483,0.8162,0,0.8195,0,5.18,7.56,3,8.69 ,8.01 ,3.78 ,8.03 ,3.78 
다양하다 메뉴 측면 에서 비주 측면 에서 그리고 이런 고려 되다 가격 에서 만족 이다 회고 유의 즐기다 아쉽다,쌍둥이횟집 본점,youngjoonc2018,0,0.8104,0,0.8354,0,4.34,7.56,3,3.78 ,7.30 ,3.78 ,7.41 ,3.78 
필요없다 스끼 싱싱하다 보이지 않다 스페셜 이다 고스 채우다 필요없다 반찬 부터 마구 나오다 초밥 싸다,쌍둥이횟집 본점,Vacationer803726,0.9459,0.8162,0,0.8195,0,4,7.56,3,7.56 ,7.04 ,3.78 ,7.06 ,3.78 
명정 가다 먹기 에가 성비 좋다 곳임회 아니다 라스 끼다 잘나오다 이다 주차 조금 힘들다,쌍둥이횟집 본점,Footprints807318,0.95,1.6789,0,0.8905,0,3.63,7.56,3,7.23 ,9.87 ,3.78 ,7.01 ,3.78 
저렴하다 가격 에스 푸다 지다 오다 가다 생각 하다 코스 순서도 제대로 기억 하다 중간 중간 빼먹다 음식 있다 요청 하다 가져다주다,쌍둥이횟집 본점,918haenac,3.6191,1.7115,0,0.9254,0,3.34,7.56,3,15.87 ,9.50 ,3.78 ,6.87 ,3.78 
싣다 미리 담다 두다 촉촉하다 않다 말르다 스키 다시 말고 정작 메인 싸구려 만원 들이다 갈다 아니다 싸구려 회랑 싸구려 회로 만들다 무한리필 초밥 좋아하다 사람 갈다 ㅎㅎ 우럭 으로 끓이다 매운탕 수준 이다,쌍둥이횟집 본점,limepapa2019,0,1.6263,0,0.8195,0,0.95,7.56,3,3.78 ,5.32 ,3.78 ,4.56 ,3.78 
역시 블로거 들다 스키 다시 먹다 오다 먹다 오다 헷갈리다 식당 제주 여행 제일 비싸다 제일 먹다 없다 식당 시끄럽다 정신 없다 메뉴 제일 비싸다 메뉴 시키다 정말 아깝다 식당,쌍둥이횟집 본점,jungsukk2015,0.9535,1.9587,0,0.8072,0,0.34,7.56,3,4.10 ,4.45 ,3.78 ,4.05 ,3.78 
여기다 일단 대기 라고 보시 되다 그만큼 사람 많다 그런데 그렇게 사람 많다 모르다 특별하다 맞다 가격 저렴하다 아니다 대부분 블러 통해 서온 같다 제주도 내지 인들 은별 없다 보이 대부분 관광객 들이다,쌍둥이횟집 본점,Jooops,0.8211,2.5262,0,0,0,2.25,7.56,3,5.63 ,9.46 ,3.78 ,3.78 ,3.78 
일단 기본 반찬 이아주 푸다 지다 오다 회도 하고 싱싱하다 잘못 먹다 아이 반찬 많다 튀김 이나 알밥 이나 옥수수 자다 먹다 다음 제주도 가도 용하다 생각 있다,쌍둥이횟집 본점,kmlsh,2.8314,0.8077,0,0,0,4,7.56,3,15.11 ,7.01 ,3.78 ,3.78 ,3.78 
끼다 싸다 들다 진짜 맛없다 부모님 이회 좋아하다 회좀 많이 먹다 보다 이렇게 맛없다 먹다 보구 이렇게 맛없다 만원 이나 주다 억울하다 미치다 아무리 초밥 무한리필 라지 만이 레이더스 초밥 보다 맛없다 걸왜줄 서서 먹다 무지 이해 가안 가요,쌍둥이횟집 본점,GlobeTrotting649400,4.4794,3.2434,0,0,0,0.81,7.56,3,7.41 ,6.41 ,3.78 ,3.78 ,3.78 
스끼 달다 겠다 양하다 먹다 좋다 회도 싱싱하다 쫄깃 맛있다 한번 서다 먹다 만족하다 정도 으로 승부 하다 뭔가 부족하다 다양성 으론 최고,쌍둥이횟집 본점,Curiosity807167,1.8902,0,0,0,0,4.45,7.56,3,12.19 ,3.78 ,3.78 ,3.78 ,3.78 
처음 간단 히죽 으로 시작 해산물 에피 타이 지다 복구 메인 생선 끄다 강정 볶음밥 매운탕 팥빙수 까지 엄청 부르다 너무 맛있다 이갑 손님 있다,쌍둥이횟집 본점,Voyager808392,0.9371,0,0,0,0,5.4,7.56,3,8.84 ,3.78 ,3.78 ,3.78 ,3.78 
코스 나오다 배부르다 먹다 하지만 사람 많다 웨이 이기다 유념 하고 가면 되다 같다,쌍둥이횟집 본점,doldoggi,0.9621,0,0,0,0,5.2,7.56,3,8.78 ,3.78 ,3.78 ,3.78 ,3.78 
이용 번째 방문 맛집 인데 여전하다 만족스럽다 사이드 디시 넘다 신경 쓸다 메인 닥맛 이안 나다 대접 한다는 기분 느끼다 한번 가보다,쌍둥이횟집 본점,Relax673281,0,0,0,0,0,4.75,7.56,3,3.78 ,3.78 ,3.78 ,3.78 ,3.78 
리뷰 많이 보다 스끼 많이 나오다 잘알다 가다 맛있다 먹다 하다 엄청 맛있다 글쎄요 서울 에도 정도 횟집 있다 같다 그래도 기본 되다 같다 어딜 가야 하다 모르다 애매하다 방문 하다 실패 하다 에요,쌍둥이횟집 본점,misss1000,0,0,0,0,0,3.3,7.56,3,3.78 ,3.78 ,3.78 ,3.78 ,3.78 
갈치 고등 어회 자리 회등 나오다 회도 도통 썰다 서식 좋다 계속 먹다 그리다 고양이 많다 매운탕 먹고다 쉽다,쌍둥이횟집 본점,Safari647221,0,0,0,0,0,5.5,7.56,3,3.78 ,3.78 ,3.78 ,3.78 ,3.78 
어른 방문 하다 인분 으로 시키다 다스 끼다 전복 개불 화려하다 갈치 회도 나오다 이번 이번 방문 인데 갈다 마다 만족하다 좋아하다 강추 드리다,쌍둥이횟집 본점,Popopo12,0,0,0,0,0,5.59,7.56,3,3.78 ,3.78 ,3.78 ,3.78 ,3.78 
순수하다 궁금증 으로 방문 해봤다 유명하다 미리 들어서다 크다 까지 두다 김밥 단면 말르다 넣다 고물 말다 삼다수 구매 하다 에는 조차 없다 오징어 무치다 추천 함께 먹다 오징어 무치다 참기름 무심하다 기름 많다 이서 느끼하다 정말 아깝다 번은 가다 않다,제주김만복 서귀포점,aelley,0.9535,0.8162,0.9397,1.6267,0.8894,1.04,5.71,3,3.85 ,3.70 ,3.83 ,4.55 ,3.78 
일단 쾌적하다 좋다 직원 분들 친절하다 반찬 잘나오다 음식 이입 잘맞다 아주 맛있다 먹다 오다,착한집,Voyager64888733798,1.8625,0,0,4.6319,0,5.67,7.5,4,14.31 ,3.75 ,3.75 ,30.01 ,3.75 
