review,place_rating,ID,title,place,rating,region,raw,감성점수,newrating,placecount,plusalpha
아침 일찍 열다 식사 가능하다 요성 국수 잇다 요추 천하다 이네 계란후라이 무료 에요,4.5,hshann,아침 가능,해녀잠수촌,40,4,아침에 일찍 열어서 식사 가능해요 성게국수 맛잇어요 추천할만한 집이네요 계란후라이도 무료에요,0.67,4.34,7,5.54 
공항 에서가 아침 일찍 부터 오픈 하다 제주 에도 착하다 아침식사 하다 좋다 이다 메뉴 다양하다 음식 빨리 나오다 좋다 고등어 구이 가모 테이블 에나 오다 계란후라이 셀프 하다 먹다 있다 어린이 방문 하다 좋다,4.5,하영 김,아침 식사 하기에 좋은 곳!!,해녀잠수촌,50,4,"공항에서 가깝고 아침 일찍부터 오픈해서 제주에 도착해서 아침 식사 하기에 좋은 곳
입니다.

메뉴도 다양하고 음식도 빨리 나와서 좋습니다. 또, 고등어 구이가 모든 테이블에 나오고
계란후라이도 셀프로 해서 먹을수 있어서 어린이들과 방문하기에도 좋았습니다.",1.18,5.59,7,5.54 
제주도 아침 일찍 착하다 방문 하다 으로 공항 에서도 멀다 않다 괜찮다 셀프 계란후라이 특징 이구,4.5,nylee521,아침 식사로 좋아요.,해녀잠수촌,50,4,"제주도에 아침 일찍 도착해서 방문했던 곳으로, 공항에서도 멀지않고 맛도 괜찮습니다. 셀프 계란후라이가 특징인 곳이구요.",1.25,5.63,7,5.54 
아침 먹다 가다 전복죽 먹다 근데 전복죽 짜다 전복 생각 보단 많다 않다 특이하다 여기 손님 셀프 계란후라이 직접 해먹 있다 제공 하다,4.5,TrailBlazer803202,"괜찮습니다만,",해녀잠수촌,30,4,"아침 먹으러 갔었고,전복죽 먹었습니다. 근데 전복죽 간이 좀 짰고, 전복이 생각보단 많지는 않았습니다. 특이한게 여기 손님들이 셀프로 계란 후라이를 직접 해먹을 수 있게 제공을 합니다.",0.17,3.09,7,5.54 
일찍 열다 아침 먹기 좋다 전복죽 전복 뚝배기 주문 하다 생각 보다 전복죽 뚝배기 국물 자다 어울리다 아침 에도 불구 하고 든든하다 먹다 움직이다,4.5,hypark03,아침먹기 좋은 곳,해녀잠수촌,40,4,일찍 문을 열어 아침먹기에 좋음 전복죽과 전복뚝배기를 주문했는데 생각보다 전복죽과 뚝배기국물이 잘 어울려서 아침임에도 불구하고 든든히 먹고 움직일 수 있었음,0.86,4.43,7,5.54 
식당 에서 먹다 맛있다 먹다 일찍 출발 하다 일이 있다 포장 을해 아침 비몽 사몽 먹다 도참 맛있다 제주도 해장국 기본 이상은 같다,4,Pathfinder552426,또 먹고싶은맛~~,모이세 해장국,50,4,"식당에서 먹었으면
더 맛있게 먹었을텐데
이침 일찍 출발할일이있어

포장을해서
아침에 비몽사몽에
먹었는데도 참 맛있었다.

제주도 해장국은 다 기본이상은 하는것같다.",0.33,5.17,22,7.33 
해장국 장탕 순두부 이렇게 시키다 먹다 늘다 해장국 이랑 장탕 메인 이다 알다 순두부 너무 잇다 놀랫 ㅋㅋㅋ,4,hh_eeeee,순두부,모이세 해장국,40,4,해장국 내장탕 순두부 이렇게 시켜 서 먹엇는데 해장국이랑 내장탕이 메인일줄 알앗는데 순두부가 너무 맛잇어서 놀랫어요ㅋㅋㅋ,-1,3.5,22,7.33 
제주 해장국 원조 원래 먹다 골목 위치 하다 장소 전함 모든 해장국 모두 이세 한단 제주 시민 외지 모두 선호 스타일 위생 겸비,4,Chinamonk,제주 해장국 모이세,모이세 해장국,40,4,"제주의 해장국 원조란다, 원래 먹자골목 안에 위치하였으나 장소이전함. 모든 해장국들이 모두 모여 모이세라 칭한단다. 제주 시민과 외지인 모두 선호하는 스타일, 맛과 위생을 겸비..",0.5,4.25,22,7.33 
엄마 해장국 들다 다른 메뉴 있다 이세 가다 맛있다 먹다 냄새 안나 계란 테이블 있다 먹다 생각나다 그냥 기본 으로 먹다 선지 너무 작다 잘리다 그거 빼다 만족스럽다 제주 방문 한번 가보다 같다,4,Passport815262,모이세 해장국 맛있어요.,모이세 해장국,40,4,"엄마가 해장국은 못드셔서 다른 메뉴도 있는 모이세로 갔어요.
맛있게 잘 먹었어요. 냄새도 안나고
계란이 테이블에 있는데 거의 먹고나서 생각나서 그냥 기본으로 먹었어요.
단 선지가 너무 작게 잘려 있어서 그거 빼곤 만족스러웠어요.
담에 제주 방문한다면 한번쯤은 더 가볼꺼 같아요",-0.14,3.93,22,7.33 
예전 부터 자주 가다 식당 서비스 계란 있다 해장국 깨트려 넣다 맛있다 말다 다음 해장 으로도 좋다 식사 훌륭하다,4,_H8844UB,맛있어요.,모이세 해장국,40,4,"예전부터 자주 가던 식당. 서비스 날계란이 있어 해장국 안에 알을 깨트려 넣으면 더 맛있다. 술 마시고 난 다음 날 해장으로도 좋고, 식사 한끼로도 훌륭하다.",2,5,22,7.33 
이집 메뉴 장탕 좋아하다 방문 하다 마다 먹다 술마 신후 해장 하다 좋다 식사 좋다 자체 쎄다,4,_H8844UB,맛있음,모이세 해장국,40,4,이 집 메뉴중에 내장탕을 좋아해서 방문할때마다 먹는다. 술 마신 후 해장 하기에도 좋고 한끼 식사로도 좋다. 국 자체의 간은 좀 쎈편.,1.17,4.59,22,7.33 
콩나물 해장국 이랑 다른 국물 특이하다 다만 가격 조금 있다 ㅜㅜ 고기 가다 들어가다 하다 아쉬움 있다,4,yoonh302,새로운해장국,모이세 해장국,40,4,"콩나물해장국이랑 다른 국물맛 특이했음!
다만 가격은 조금 있는편 ㅜㅜ 양지고기가 더들어갔으면 하는 아쉬움은 있음",0,4,22,7.33 
해장 하다 좋다 날달걀 있다 해장국 이나 오다 넣다 같이 먹다 면목 넘김 좋다,4,goyangos,해장하기 좋아요,모이세 해장국,40,4,"해장하기 좋아요. 날달걀이 있어서, 해장국이 나오면 넣어서 같이 먹으면 목넘김과 맛이 좋아요.",1,4.5,22,7.33 
그러나 역시 지장 소가 바뀌다 예전 다른 가하다 느낌 기분 겠다 국물 역시 아침 에도 착하다 그리고 저녁 비행기 타다 먹기 너무 좋다 계속 변하다 없다 이기다,4,Im_Livvy,"본점에서 이전, 주차장이 더 넓어져 좋아지긴 했어요",모이세 해장국,50,4,"그러나 역시 왠지 장소가 바뀌니 예전맛과 다른가? 하는 느낌은 괜한 기분탓이겠죠?

진득한 국물맛은 역시 아침에 도착해서 그리고 저녁에 비행기 타기전에 먹기 너무 좋습니다
계속 변함없는 맛이길!",0.67,5.34,22,7.33 
출장 아침식사 해결 하다 찾다 가모 이세 해장국 본점 찾다 고고 신축 건물 깔끔하다 해장국 고기 듬뿍 끓이다 감칠맛 나다 아침 피로 풀기 딱좋다 든든하다 식사 강추,4,Safari808966,아침해장국의 진국,모이세 해장국,50,4,"출장길에 아침식사를 해결할곳을 찾다가 모이세 해장국본점을 찾아서 고고?신축건물로 깔끔하고 해장국이 고기듬뿍 푹 끓인 맛이 감칠맛나고 아침 피로를 풀기에 딱 좋습니다?든든한
식사 강추",1.2,5.6,22,7.33 
아침 제주 에도 착하다 우연히 들어가다 이다 해장국 먹다 맛있다 딱하다 이렇다 아니다 일부러 찾아가다 맛집 아니다,4,Gypsy7627,평범한 해장국,모이세 해장국,30,4,아침에 8시에 제주에 도착해서 우연히 들어간 집입니다. 굴해장국을 먹었는데 맛있었지만 뭐 딱히 wow~이런 맛 아니어서 일부러 찾아갈 맛집은 아닙니다.,-0.25,2.88,22,7.33 
제주도 여행 중매 끼니 마다 먹다 제주도 음식 조금씩 물리 부담 되다 찾다 간단하다 가볍다 먹기 좋다 해장국 이미 제주 도민 사이 에선 유명하다 저희 택시 기사 아저씨 추천 으로 가다 시간 영업 하고 가격 부담 없다 좋다,4,csm3615,부담없이가기좋은곳,모이세 해장국,40,4,"제주도여행중 매끼니마다먹는제주도음식이조금씩물리고부담될때쯤찾은 간단히가볍게먹기좋은해장국집!
이미제주도민들사이에선유명하더라구요~~
저희도택시기사아저씨의추천으로갔어요 ㅋ
24시간영업하고가격도부담없고맛도조아요 ~",-0.44,3.78,22,7.33 
주노 위치 하다 주차 장이 있다 차갑다 많다 아주 넓다 않다 해장국 주문 거의 바로 나오다 편이 해장국 구비 되어다 계란 끄다 넣다 먹다 정말 맛있다,4,gerrard802015,오래된 전통의 해장국집,모이세 해장국,40,4,"제주 노형에 위치해 있고 주차장이 있기는 하나 늘 차가 많다.
가게는 아주 넓지는 않고 해장국은 주문하면 거의 바로 나오는 편이다. 해장국에 구비되어 있는 날계란을 까서 넣어서 먹으면 정말 맛있다.",0.67,4.34,22,7.33 
정말 너무 좋아하다 해장국 이다 제주도 가끔 갈다 마다 먹다 하나 넣다 먹다 칼칼하다 살짝 중화 되다 아주 맛있다,4,aj2212011,제주도에서 가장 유명한 해장국집,모이세 해장국,50,4,정말 너무 좋아하는 해장국 집이다. 제주도 가끔 갈때 마다 먹는데 계란 하나 넣어서 먹으면 칼칼한 맛이 살짝 중화되면서 아주 맛있다.,0.33,5.17,22,7.33 
가장 평범하다 즉일 반적 해장국 이다 일부 해장국 매니아 도민 분들 그래서 싫다 어라하 지만 무난 이라 선호 여럿 있다,4,Go810048,평범한 해장국,모이세 해장국,30,4,"가장 평범한, 즉 일반적인 해장국 맛입니다.
일부 해장국 매니아 도민 분들은 그래서 싫어라 하지만, 무난한 맛이라 선호하는 분들도 여럿 있습니다.",0,3,22,7.33 
기전 괜찮다 얼큰하다 괜찮다 깔끔하다 좋다 소문 찾아가다 음식 맞다,4,지순 윤,해장국 좋았어요,모이세 해장국,50,4,여기 전괜찮았어요. 얼큰하고 맛도 괜찮고 깔끔하고 좋았어요. 소문찾아갔는데...저한테는 이음식맛이 저에게 맞았어요,1,5.5,22,7.33 
시간 이라 더욱 고맙다 모이다 해장국 지점 이별 로라 평이 있다 노형동 본점 아직 맛있다 해장 하다 좋다 아침 먹다 가도 좋다 언제 갈수 있다 더욱 좋다 해장국 이에요,4,OnAir807074,언제나 해장국,모이세 해장국,50,4,24시간이라 더욱 고마운 모이세해장국. 타 지점은 맛이 별로라는 평이 있지만 노형동 본점은 아직 맛있습니다. 해장하러 가도 좋고 아침 먹으러 가도 좋고 언제든 갈 수 있어 더욱 좋은 해장국집이에요.,1.12,5.56,22,7.33 
완전 별로 인데 같다 이간 사람 맛있다 사실 맛있다 해장국 알다 그런 에게 여기다 이네 그래도 맛있다 사람 많다,4,Vacation807754,호불호가 갈리는 맛입니다,모이세 해장국,20,4,"전 완전 별로인데, 같이간 사람은 맛있다 하고,,
사실 더 맛있는 해장국집을 알아서 그런지
저에게 여긴 다시 안올 집이네요
그래도 맛있다 하는 사람들 꽤 많습니다^^",1.57,2.79,22,7.33 
제주도 유명하다 해장국 이다 동반 으로 가기 에는 쉬다 않다 단점 이지만 날술 말다 서하면 속이다 절로 풀리다,4,Scenic806039,술마시고 난 다음날 아점으로 최고인 곳,모이세 해장국,40,4,"제주도의 유명한 해장국집입니다. 아이동반으로 가기에는 쉽지 않은 것이 단점이지만, 저날 술마시고난 뒤 아점을 이곳에서 하면 속이 절로 풀립니다.",-1.67,3.17,22,7.33 
제주 해장국 육지 와는 조금 다른 있다 선지 고기 다양하다 야채 시래기 고사리 들어가다 육지 그냥 해장국 과는 다른 어떻다 이냐 선지국 육개장 시래기 섞다 이라고 하다 그냥 한번 들다 보다 원주고 먹다 아침밥 으로는 괜찮다,4,Vacation807813,제주식 전통해장국,모이세 해장국,50,4,"제주식 해장국은 육지와는 조금 다른 맛이 있다. 선지와 고기, 다양한 야채(시래기,고사리등)가 들어가는 맛이 육지의 그냥 해장국과는 다른 맛
어떤 맛이냐면 선지국,육개장,시래기국을 섞어 놓은 맛이라고나 할까?
그냥한번드셔봐. 6,000원주고 먹는 아침밥으로는 괜찮음~",0.14,5.07,22,7.33 
장소 시간 열리다 숙취 수프 정말 좋다 비교 알려지다 않다 대기 열도 없다,4,ryantK7674VR,정말 좋은 숙취 수프,모이세 해장국,50,4,이 장소는 24 시간 열려 있으며 숙취 수프가 정말 좋습니다. 비교적 알려지지 않았으며 대기열도 없습니다.,0.5,5.25,22,7.33 
프론트 데스크 호텔 에도 착하다 아주 늦다 에이 오다 때문 추천 다다르다 지역 있다 닫히다 메뉴 있다 재료 만들어지다 순두부 주문 수프 좋다 정말 좋아하다 두부 그리고 계란 바구니 가각 테이블 그릇 뜨겁다 크다 크시 도하 않다 해장국 레스토랑 잘알다 같다 바쁘다 있다,4,HungryLilTravelbug,좋은 밤 늦게.,모이세 해장국,40,4,"프론트 데스크는 호텔에 도착했을 때는 아주 늦은 밤에 이곳에 올 수 있기 때문에 추천합니다. 다른 지역에 있는 닫혀 있었어요.
이 메뉴에 있는 재료 만들어졌습니다.
순두부 주문 수프 는 좋았습니다. 제가 정말 좋아하는 맛 두부. 그리고 계란 바구니가 각 테이블로 돌 그릇 뜨거운 김 크래크.
시도하지 않았다 하는 해장국, 저는 레스토랑은 잘 알려진 것 같습니다. 꽤 바쁜 때가 있었습니다.",1,4.5,22,7.33 
제주도 동쪽 에서 제일 크다 규모 핑크 뮬리 카페 생기다 정원 카페인 글렌코 방문 아름답다 핑크 뮬리 만나다 겨울 에는 동백꽃 있다 오픈 한지 오래되다 않다 이고 카페 입장 시인 음료수 주문 필수 음료수 가격 에는 정원 입장료 포함 되어다 이다,4,ahirity,제주도 동부쪽에 위치한 핑크뮬리와 동백꽃을 만날 수 있는 카페,카페글렌코,,4,"제주도 동쪽에서 제일 큰 규모의 핑크뮬리 카페가 생겼다. 정원카페인 글렌코는 10월 방문하면 아름다운 핑크뮬리를 만날 수 있고, 겨울에는 동백꽃이 있다. 오픈한지 오래되지 않은 곳이고, 카페 입장 시 1인당 1음료수 주문이 필수다. 음료수 가격에는 정원 입장료가 포함되어 있는 셈이다.",1.2,0.6,1,1.50 
가족 이랑 너무 오랜 여행가 제주 살다 추천 으로가 보다 진짜 찌다 맛집 이다 갈치 고등어 사이즈 에놀 라고 맛보다 놀라다 고등어 회도 처음 먹다 보다 진짜 넘다 맛있다 여기 갈다 인생 맛집 이다,5,민경손,진짜 찐맛집 인정입니다,착한집,50,4,가족이랑 너무 오랜만에 제주 여행가서 제주에 사는 지인추천으로 가보았는데 진짜 찐맛집이었음! 갈치랑 고등어 사이즈에 놀라고 맛보고도 놀랐음. 고등어회도 처음 먹어봤는데 진짜 넘 맛있어서 담에 꼭 여기 또 갈거임ㅠ인생맛집입니다,1.14,5.57,15,7.50 
친구 여행 가게 되어다 ㅎㅎ 같다 이간 친구 맛있다 가다 진짜 맛있다 갈치 살이 통통하다 넘다 맛있다 직원 분들 친절하다 기분 좋다 먹다 오다,5,dodomom12,찐맛집 인정,착한집,50,4,친구랑 여행중에 가게되었어요ㅎㅎ 같이 간 친구중 한명이 맛있다며 갔는데 진짜 맛있더라구요! 갈치도 살이 통통한게 넘 맛있었고 직원분들도 친절해서 기분좋게 먹고 왔네요ㅎ,1.3,5.65,15,7.50 
남친 이랑 제주도 착하다 찾아가다 인데 공항 에서 가깝다 손님 많다 직원 분들 친절하다 매장 깨끗하다 먹다 고등어 회랑 갈치 먹다 데넘 맛있다 갈치 구이 도포 슬하 달달 하고 너무 맛있다 해물뚝배기 시원 칼칼하다 넘다 좋다 밑반찬 부터 메인 까지 어디 나빠지다 않다 맛있다 먹다,5,monk819,제주도 현지인 맛집!!너무 맛있어요.,착한집,50,4,남친이랑 제주도 도착하자마자 찾아간곳인데 공항에서 가까웠습니다. 손님이 많았지만 직원분들도 친절하셨고 매장도 깨끗했어요.죽 먹고 고등어회랑 갈치회 먹었는데 넘 맛있었어요.통갈치구이도 포슬하고 달달하고 너무 맛있었구요.해물뚝배기는 시원칼칼해서 넘 좋았어요.밑반찬부터 메인까지 어디하나 빠지지 않고 맛있게 먹었습니다!!!,0.92,5.46,15,7.50 
정말 맛있다 갈치 살이 정말 많이 있다 간도 자다 베다 너무 맛있다 친구 추천 으로 방문 되어다 완전 만족 이다,5,moonjaehyunn,정말맛있어요,착한집,50,4,정말맛있어요 ~~갈치살이 정말 많이있고 간도 딱 잘베어서 너무 맛있었어요^^ 친구 추천으로 방문하게되었는데 완전 대만족입니다 .,1.5,5.75,15,7.50 
갈치 회로 먹다 맛있다 구이 맛있다 주오 들리다 아깝다 않다 매장 사람 엄청 많다 전체 으로 맛있다 고등어 갈치 진짜 신선하다 살이 많다 자다 먹다 가다,5,lovemsss,맛있게먹었어요,착한집,50,4,"갈치회로 먹어도 맛있고 구이도 맛있어요
제주오면 꼭 들리는집 ㅎ 돈아깝지 않아요
매장 사람도 엄청 많네용
전체적으로 맛있지만 고등어 갈치가 진짜 신선하고 살이 많아용
잘먹고갑니다",0.91,5.46,15,7.50 
갈다 보들보들 야들야들하다 에서 살살 녹다 가족 이랑 같이 가다 푸다 지다 자다 먹다 제주 산갈치 그렇다 맛있다 느낌 맛집 이라고 소문나다 기대하다 가다 기대 이상 이에요 공항 근처 니까 제주 여행 갈다 첫날 마지막 들다 보다 요강,5,진희신2022,제주도 간다면 꼭 가봐야할 갈치맛집??,착한집,50,4,갈치실 보들보들 야들야들해요 입에서 살살 녹습니다 가족들이랑 같이 갔는데 푸짐하게 잘 먹었어요 제주산 갈치라 그런지 더 맛있는 느낌 ! 맛집이라고 소문나서 기대하고 갔는데 기대이상이에요 공항 근처니까 제주여행갈때 첫날 or 마지막날에 꼭 들려보세요!!! 강추!!!,0.75,5.38,15,7.50 
갈치 조림 정말 부드럽다 맛있다 맛집 으로 소문나다 유가 있다 친구 이랑 너무 자다 먹다 직원 분들 친절하다 매장 너무 깔끔하다,5,선화 이,너무 맛있어요~!!!!,착한집,50,4,갈치조림이 정말부드럽고 맛있었어요 맛집으로 소문난데엔 다 이유가 있더라구요~친구들이랑 다 너무 잘먹고 왓네요~직원분들도 친절하시고 매장도 너무 깔끔해요^^!!,1.29,5.65,15,7.50 
친구 우연 않다 방문 하다 깔끔하다 너무 친절하다 기분 좋다 당연하다 요다음 에는 가족 방문 하고 싶다 만족 이다,5,bekqq81,너무 좋았어요~ ^^,착한집,50,4,친구들과 우연치않게 방문했는데 깔끔하고 너무 친절하셔서 기분이 좋았네요 ㅎ 맛은 당연하구요 ^^ 다음번에는 가족들과 방문하고 싶어요 대만족이었습니다,1.5,5.75,15,7.50 
너무 불리다 먹다 제주도 여행 깊다 까지 만족스럽다 음식점 이다 주문 음식 너무 자다 먹다,5,원진김,가족들과 마무리,착한집,50,4,너무 배불리 잘 먹었습니다. 제주도 여행와서 뜻깊었고 끝까지 만족스러운 음식점이 였습니다. 주문한 음식들 너무 잘먹었어요~,0,5,15,7.50 
일단 쾌적하다 좋다 직원 분들 친절하다 반찬 잘나오다 음식 이입 잘맞다 아주 맛있다 먹다 오다,5,Voyager64888733798,맛있어요,착한집,50,4,"일단 쾌적해서 좋았구요
직원분들도 친절하셨습니다.
반찬 잘 나오고 음식이 입에 잘 맞았어요!
아주 맛있게 잘 먹고 왔습니다",1.33,5.67,15,7.50 
친그 여행가 들리다 갈치 길이 진심 어마어마하다 인스타 나오다 해주다 감사하다 다다 음번 가족 모시 올리다,5,Culture09439687534,여행방문했는데 굿,착한집,50,4,"친그랑 여행가다 들렸는데 갈치길이가 진심 어마어마합니다 인스타각 나오게해주셔서 감사합니다
다음번엔 가족모시고 올려구요",0.5,5.25,15,7.50 
지인 맛집 이라고 하다 일단 믿다 가다 정말 맛있다 비리다 없다 감칠맛 늘다 갈치 조림 최고 예요 부모님 맛있다 연발 하다 들다 여행 다녀오다 보다 먹다 많이 기억나다 사람 이라 생각 하다 군침,5,서현민,가족 식사로 정말 좋아요 ~,착한집,50,4,현지인 맛집이라고 해서 일단 믿고 갔는데 정말 맛있습니다. 비린내없는 감칠맛 나는 갈치조림이 최고예요 ! 부모님도 맛있다는 연발하시며 드셨네요. 여행 다녀오고 나면 본 것보다 먹은 게 더 많이 기억나는 사람이라 ㅎ 생각하니 또 군침도네요~~,1,5.5,15,7.50 
가족 이랑 방문 보다 깨끗하다 쾌적하다 중요하다 건물 너무 깨끗하다 좋다 실내 인테리어 깔끔하다 식기 식탁 등등 청결 자다 유지 되다 같다 좋다 메뉴 제주도 에서 먹기 딱좋다 갈치 여서 엄청 맛있다 먹다 푸다 지다 잘나오다 반찬 아주 맛있다,5,suwer887,저녁식사 최고의 선택이네요,착한집,50,4,"가족들이랑 방문하다보니 깨끗하고 쾌적한게 중요했는데 건물이 너무 깨끗해서 좋았어요. 실내 인테리어도 깔끔하고 식기 식탁 등등 청결이 잘 유지되는 거 같아서 좋아요
메뉴도 제주도에서 먹기 딱 좋은 갈치여서 엄청 맛있게 잘먹었네요
푸짐하게 잘 나오고 반찬도 아주 맛있어요!",1.13,5.57,15,7.50 
직원 분들 친절하다 고전 체적 으로 반찬 이며 메인 요리 이며 맛있다 고매 장이 깔끔하다 좋다 공항 근처 라서 접근성 좋다,5,Connector66170606997,제주 공항 근처 맛집,착한집,50,4,직원분들 친절하시고 전체적으로 반찬이며 메인 요리이며 맛있었고 매장이 깔끔해서 좋았어요! 공항 근처라서 접근성도 좋았어요,2,6,15,7.50 
착하다 이지 하다 가격 착하다 런가 보다 라고 생각 하다 공항 에서가 까운 위치 도착 하고 직원 친절하다 도착 하고 착하다 이영자 추천 메뉴 먹다 하다 갈치 조림 갈치 구이 있다 세트 하다 갈치 다발 주다 먹기 좋다 다른 보다 조림 도구 도간 이별 세지 않다 좋다 매장 넓다 쾌적하다 음식 빨리 나오다 저녁 비행기 타다 들다 가시 좋다 같다,5,826hanap,이영자 맛집 & 제주도 공항 근처 맛집,착한집,50,4,"왜 착한집이지 했는데 가격이 착해서 그런가보다~ 라고 생각했는데 공항에서 가까운 위치도 착하고! 직원들 친절한 것도 착하고! 맛도 착합니다

이영자님이 추천한 메뉴를 먹을까 하다가 갈치조림+갈치 구이가 있는 세트를 택했는데 갈치 다 발라주셔서 먹기도 좋았고 다른 곳보다 조림도 구이도 간이 별로 세지 않아서 좋았어요!

매장 넓고 쾌적했으며, 음식도 빨리 나와서 저녁 비행기 타시는 분들은 들러서 가시면 좋을것 같습니다~~~",0.9,5.45,15,7.50 
제주도 몇번 보다 다른사람 이다 가보다 해녀 집다 처음 보다 서기대 크다 아쉽다 해물 라면 국물 에서 해물 이나고 그렇다 않다 해물 올리다 정도 생각 하다 되다 같다 요하 지만 소라 처음 먹다 보다 꼬들꼬들 맛있다,3,moonlightbay,특별한 점은 없어요,협재해녀의집,30,2,"제주도를 몇 번 와봤지만 다른 사람들이 다 가본다는 해녀의 집은 처음 와봐서 기대가 컸는데, 아쉬웠어요. 해물라면은 국물에서 해물맛이 나고 그러지는 않고, 해물이 올려져 있는 라면 정도로 생각하시면 될 것 같아요. 하지만 뿔소라는 처음 먹어봤는데 꼬들꼬들 맛있었어요!",0.44,3.22,15,6.00 
맛있다 그러나 그냥 무난 유명하다 이라서 가다 유명하다 이라서 무기 하다 가다 같다 괜찮다 편이 추천 하다,3,starrrm,맛있음. 그러나 그냥 무난?,협재해녀의집,40,2,맛있음. 그러나 그냥 무난? 유명한 곳이라서 갔는데 유명한 곳이라서 내가 너무 기대를 하고 간 것 같음. 괜찮은 편이라 추천합니다.,0.29,4.15,15,6.00 
숙소 근처 해물 라면 찾다 다가오다 되다 이에요 친구 두다 해물 라면 으로 먹다 라면 자체 그럭저럭 괜찮다 처음 손님 직원 알다 아니다 직원 분들 친절하다 좋다 부족하다 같다 다음 방문 고려 하다,3,guswk3068,간단한 아침으로 방문하기 좋은곳.,협재해녀의집,30,2,숙소 근처 해물라면집을 찾다가 오게 된곳이에요. 친구랑 저랑 둘다 해물라면으로 먹었는데 라면자체는 그럭저럭 괜찮았습니다. 처음엔 손님이 직원인줄 알았는데 아니더라구요;;ㅎ 직원분들의 친절함은 좀 다소 부족한것 같습니다. 다음에 재방문은.. 고려할듯 해요,0.3,3.15,15,6.00 
친구 방문 유명하다 물라 먹다 그럭저럭 먹다 하다 하지만 가격 라면 만원 역시 비싸다 요일 하다 자리 안내 없이 맘대로 앉다 아라하 지만 에어컨 틀어주다 결국 에어컨 자리 찾다 세명 이서 나란하다 자리 앉다 먹다 특히 주문 자리 이동 불가능하다 참고,3,aprilsoy,맛있지만 친절하진 않아요.,협재해녀의집,20,2,친구들과 방문하여 유명하다던 해물라면 먹었는데 그럭저럭 먹을만했어요. 하지만 가격이 라면 하나에 만원....역시나 비쌌고요~일하시는 분은 자리 안내도 없이 맘대로 앉아라. 하지만 이곳은 에어컨 안 틀어준다....결국 에어컨 자리찾아 세명이서 나란히 바자리에 앉아 먹었습니다. 특히! 주문 후엔 자리 이동 불가능하니 참고 바래용,-0.4,1.8,15,6.00 
협재 해변 에서 조금 떨어지다 걸어가다 조용하다 분위기 에서 바다 보다 좋다 아침 일찍 열기 때문 해장 으로 해물 라면 그릇 하다 좋다 점심 되다 사람 많아지다 웨이 이기다 들다,3,belllllllle,아침에 방문,협재해녀의집,50,2,협재 해변에서 조금 떨어져있지만 걸어가면 조용한 분위기에서 바다를 볼 수 있어서 좋다. 아침일찍 열기 때문에 해장으로 해물라면 한 그릇하기에도 좋음. 점심 쯤 되면 사람이 많아져 웨이팅이 길다고 들었음,0.75,5.38,15,6.00 
홍합 에서 냄새 친절하다 않다 춥다 가격 깔끔하다 횟집 먹다 하고많다 후회,3,Venture747934,"청결,맛,친절 모두 불량",협재해녀의집,10,2,"홍합에서 냄새나
친절하지도 않아. 추워.
그 가격이면 깔끔한 횟집서 먹을껄 하고 많이 후회.",-0.17,0.92,15,6.00 
협재 해변 위치 재해 지다 물르다 전복 뚝배기 주문 하다 직접 잡다 해물 신선하다 직원 친절하다 않다 찾아가다 먹다 정도 아니다,3,gahui5,협재해변,협재해녀의집,30,2,협재해변에 위치한 협재해녀의 집. 해물라면과 전복뚝배기 주문했는데 직접 잡은거라 해물은 신선했지만 직원이 친절하지가 않았네요. 맛도 찾아가서 먹을정도는 아님.,-0.25,2.88,15,6.00 
평일 정도 한산하다 해녀 분들 잡다 오다 소라 먹다 만해 라면 가격 비싸다 펴다 해산물 조금 많이 들다 먹다 만해 창가 앉다 들다 좋다,3,Culture704738,뿔소라회와 라면 먹을만해요,협재해녀의집,50,2,평일 3시정도라 한산해요..해녀분들이 잡아오신다는데 뿔소라 먹을만해요...라면은 가격은 비싼편인듯한데 해산물 조금 많이 들어있어 먹어볼만해요...창가쪽에 앉아서 드시면 뷰가 좋아요..,-0.5,4.75,15,6.00 
해물 라면 먹다 검색 해보다 찾아가다 이다 나름 바다 유리 통해 보다 먹다 있다 자리 좋다 앉다 먹다 가격 비싸다 괜찮다,3,nylee521,해물라면 괜찮습니다.,협재해녀의집,40,2,"해물라면 먹고 싶어서 검색해 보고 찾아간 곳입니다. 나름 바다를 유리를 통해 보면서 먹을 수 있는 자리에 운 좋게 앉아서 먹었는데요,, 가격이 비싸지만.. 괜찮았습니다.",-0.14,3.93,15,6.00 
