place_name,place_rating,reviewer_name,review_title,review_content,user_rating,detail_price,detail_service,detail_food,권역(동 1 서 2 남 3 북 4
고집돌우럭 - 함덕점,5,병숙최,제주 첫식사!!,"제주 도착하자 쳣 식사로 픽 했습니다~
뷰도 너무 좋고
음식도 깔끔하고 만족한 식사였습니다
꼭 다음에 재방문 할께요
지인들께도 꼭 추천할께요",50,50,50,50,4
고집돌우럭 - 함덕점,5,준구강,함덕바다와 함께 맛있는곳,"아내랑 결혼1주년에 찾은곳 넘 맛는데 바다도 이쁘네요
전에 신혼여행에서 먹었었는데 함덕에도 생겨서 또찾게된 인생맛집입니다",50,50,50,50,4
고집돌우럭 - 함덕점,5,지현이2021,우아 진짜 맛집♡,"진짜 맛집 인정이네여
제주와서 먹은음식중에 최고였어요~
기분좋고 행복한 여행 되었네요
친절하고 맛도 좋고 기분좋아요",50,50,50,50,4
고집돌우럭 - 함덕점,5,소희기,맛있어용!,두번째 방문인데 생선조림이랑 반찬 모두 깔끔하고 맛있고 뷰도 좋아요!! 직원분들도 친절해요! 함덕해수욕장 올때마다 꼭 필수코스에요ㅎㅎ,50,50,50,50,4
고집돌우럭 - 함덕점,5,승교박,고집돌우럭 ! 연인 가족과함께,"신혼여행으로 온 제주도에서 정말 정말 맛있게 먹을 수 있는 맛집을 찾았습니다!!
기본 반찬도 정갈하고 모든 음식들이 궁합이 잘 맞아요
나중에 친구들과 다시와서 바다보면서 소주한잔 걸치고 싶네요",40,40,40,40,4
고집돌우럭 - 함덕점,5,Sunshine18907159855,맛집,"넘 맛있었어요!! 최고입니다~~!!
제주여행중 가장맛집!! 그녀의 가장 행복한 얼굴을 보았다 ㅋㅋ 강추합니다!! 담에 부모님과 또 오겠습니다 ! !!",50,50,50,50,4
고집돌우럭 - 함덕점,5,Sightseer56486647375,제주맛집,고집돌우럭 맛집 3번째 방문입니다 제주도 올때마다 꼭 오는 존맛탱 맛집! 진짜 맛있고 종류도 다양해서 쌈싸먹는 재미도 있어요 ㅎㅎㅎ,50,50,50,50,4
고집돌우럭 - 함덕점,5,sua052,맛있어요!,전에 먹고 맛있어서 부모님 모시고 또왔어요~ 맛있게 잘 먹고 갑니당!! 우럭찜도 맛있구 옥돔구이도 맛있구 반찬까지 너무 맛있어요!ㅎㅎ,50,50,50,50,4
고집돌우럭 - 함덕점,5,효김,고집돌 우럭,"너무 맛있어요 강추 입니다
대기하고 갈 만하네요 음식도 깔끔 하고
다음에는 가족들이랑 와야겠어요
좋은추억남기고 갑니다",50,50,50,50,4
고집돌우럭 - 함덕점,5,nyj1203,우럭조림 강추입니다.,"너무맛있고 깔끔합니다^^
다시 방문할 예정입니다.
바다뷰도 너무좋고 모든메뉴 맛있어요.
가족들과 다시올겁니다 감사합니다.꾸벅",50,50,50,50,4
고집돌우럭 - 함덕점,5,Companion68630124348,제주의 맛 함덕 고집돌 맛집,달콤단백 너무 맛있는 제주의맛을 느키고 갑니다. 뼈까지 발라먹어 입속 가득 가슴가득 풍족해지는 엄마의 맛보다 더 맛있어요~~엄마 쏘리~~^^,50,50,50,50,4
고집돌우럭 - 함덕점,5,Culture07527505007,함덕해수욕장 맛집 고집돌우럭????,"함덕해수욕장 맛집 찾다가 들어왔는데 조림도 구이도 너무 맛있도 밥도 톳이 들어가 있어 씹히는 맛과 쌈장 젓갈 넣어묵을 수 있는 선택지도 많아서 너무 좋았습니다!
너무 맛있고 뷰도 좋고 날씨가 흐렸어도 깔끔한 내부와 서비스 만족도 최상",50,50,50,50,4
고집돌우럭 - 함덕점,5,Flyer03120470780,맛있어요♡♡♡,제가 다른곳가려다가 리뷰를 왔눈데 반신반의했지만 넘 맛있었어요..ㅋㅋ 글구 조림을 잘 즐겨먹는 스타일은 아니지만 양념이 잘 베여있어가지고 잘 먹었어요 전 참고로 a세트로 먹었답니다. 함덕해수욕장에 오시면 이곳 고집돌우럭 방문해보세요~~ 즐거운 제주여행되세요:),40,40,40,40,4
고집돌우럭 - 함덕점,5,Compass47991721008,함덕 고집돌우럭,"네이버 리뷰 점수가 높아서 들어왔다가 이유를 알게 되는 집이에요!
바다보면서 맛있는 음식까지 진짜 뷰맛집 음식맛집!
너무 좋았어요!",50,50,50,50,4
고집돌우럭 - 함덕점,5,Kinnjh,고집돌우럭 함덕점,"뷰도 너무좋고 음식도 너무 맛있네요
직원분들도 너무 친절하시고 걱정했는데
걱정할 필요가 없었네요
번창하시고 다음에 또 와서 맛있는 식사하로 오겠습니다",50,50,50,50,4
고집돌우럭 - 함덕점,5,Travel721621,소문만큼 맛있는 맛집,"해산물이 싱싱하고 모든 반찬의 구성이 좋았어요.런치C세트를 주문했는데 다 먹을 수 없을만큼 양이 넉넉했어요.
다음에 재방문하고 싶은 맛집입니다.",50,50,50,50,4
고집돌우럭 - 함덕점,5,Curious68539133861,우럭에 빠진 나,C세트를 먹었는데 첫 입으로 새우튀김에서 큰 감동을 받았습니다. 이 따뜻한 새우튀김이 바람으로 인해 추웠던 마음을 달래주는 듯 하였습니다. 그리고 우럭조림과 우럭구이를 먹었을 땐 아 내가 우럭을 좋아했구나...내가 조림과 구이를 좋아했구나라는 생각이 들정도로 취향이 바뀐 경험이었습니다. 저의 14년만에 온 제주도에서 행복한 추억을 만들어준 이 곳에게 큰 감사드립니다.,50,50,50,50,4
고집돌우럭 - 함덕점,5,Safari38006148335,굿,새로운 메뉴여서 더 맛있었던것같아요ㅎㅎ매장도 넓고 깔끔하고 주차도 편하게 잘했습니다 부모님 모시고 같이 가기 좋아요,50,50,50,50,4
고집돌우럭 - 함덕점,5,Travel675559,맛있었어요ㅎㅎ,푸짐하고 맛있습니다ㅎㅎㅎ부모님모시고 방문하기 좋아요 매장도 깔끔하고 주차도 편합니다ㅎㅎ만족스러웠습니다ㅎㅎ,50,50,50,50,4
고집돌우럭 - 함덕점,5,GrandTour22036100485,가족단위로 오기 좋은 바다뷰 맛집,"정갈하고 담백한 맛이 어우르는 식사였습니다.
함덕바다뷰를 보며 먹으니 더 꿀맛같아요.
할머니,엄마,저 셋이서 먹어도 남녀노소 모두 만족할만한 맛이었어요.
양이 꽤 많아서 배부르게 먹었습니다.
가게 직원들도 친절하시고요.
대신, 평일 런치임에도 불구하고 30분 이상의 웨이팅이 필요한 맛집입니다.",50,50,50,50,4
고집돌우럭 - 함덕점,5,ehra3084,너무 맛있어요 강추,가게는 전체적으로 깔끔하고 직원분들도 넘 친절하셨어요! 음식도 정갈하고 너무 맛있어요!! 다음에 또 오고싶어요! 잘먹었습니다,50,50,50,50,4
고집돌우럭 - 함덕점,5,mongyr,가족 식사로 넘 추천합니다~!,"부모님과 5살 아이랑 같이 방문을 했는데, 모두 너무 만족하고 좋았습니다. 5살 아이는 도시락도 무료로 나오는데 얼마나 정성스럽고 맛있는 지 아이도 즐겁게 식사할 수 있어요~! 추천합니다 :)",50,50,50,50,4
고집돌우럭 - 함덕점,5,silver15149,고집돌우럭 함덕에도 있네요,"작년 제주공항에서 먹고 넘나맛있어 다시방문
이번엔 소노벨근처 함덕점에왔어요
뷰가 너무좋고 맛도 여전히 좋네요~^^ 가족끼리오기
딱좋아요",50,50,50,50,4
고집돌우럭 - 함덕점,5,minimom27,가족 식사,함덕점 처음 방문했는데 바다보이는 뷰도 좋고 음식도 넘 맛있어요-아기 식사도 예쁘게 챙겨주셔서 아기도 맛나게 잘 먹었습니다^^,50,50,50,50,4
고집돌우럭 - 함덕점,5,Tourist61650674195,맛집!,"제주여행중에 먹어본 음식중에 가장 맛있었어요!
예전부터 계속 오고싶었는데 웨이팅이 길어서 포기했었는데 운좋게도 함덕점에 웨이팅이 길지 않아서 바로 먹었네요!
반찬 하나하나 다 맛있고 정성이 느껴지네요
다음 제주여행때도 꼭 다시 들리겠습니다 ;-)
너무 맛있게 잘 먹었습니다-!",50,50,50,50,4
고집돌우럭 - 함덕점,5,Bae_bae12,우럭 맛집,"매장 깨끗하고 메뉴도 빨리나와요
3명이서 런치A셋트 주문하고 맛나게먹었습니다.
다른분들도 꼭 해변보고 여기들러서 식사하세요",40,40,40,40,4
고집돌우럭 - 함덕점,5,vdmsdo,넘 맛있어여~~~,신혼여행 마지막 식사인데 넘 맛있게 잘 먹고 갑니당~~ 우럭조림에서 비린내도 안나고 양념이랑 시래기 올려서 먹으니까 꿀맛이에요:),50,50,50,50,4
고집돌우럭 - 함덕점,5,Odyssey40252008469,함덕맛집,"제주와서 몇안되는 맛집이예요
우럭 맛있어요
너무 배불러서 남았는데 싸가져갑니다
함덕맛집이예요
좋아요
가을여행 좋아요",50,50,50,50,4
고집돌우럭 - 함덕점,5,Passenger63504224469,또 오고싶은곳,"일하러 내려왔다가 지인추천으로
점심으로 고고
바다풍경과 함께 음식을 먹으니
완전 너무좋네요
B세트바 너무 푸짐하고
음식도 너무 맛있고
다시 또 올거같아요",50,50,50,50,4
고집돌우럭 - 함덕점,5,Voyage04412989734,함덕맛집,회사워크샵왔는데 돌아가기전어 너무맛있게 잘먹고 올라갑니다. 제주도오면 무조건 재방문하겠습니다.잘먹었습니다 ㅋ,50,50,50,50,4
고집돌우럭 - 함덕점,5,Passport25235956130,인생우럭찜,"제주 올때마다 첫 번찌니 방문 식당
인생 최고의 우럭찜!!
함께나오는 옥돔구이와
새우, 전복까지 최고의 맛.
매번 오고싶네요ㅎ",50,50,50,50,4
고집돌우럭 - 함덕점,5,이선,이름만큼 맛집,바닷가를 보며 먹으니 맛이 배가 됩니다. 배추에 시래기와 우럭조림 쌈싸먹으면 꿀맛이에요. 다음에도 방문할 의향있습니다,50,50,50,50,4
고집돌우럭 - 함덕점,5,sy303,아이와 함께 가기에 최적!,아이를 위한 상차림을 따로 해주셔서 정말 감동했습니다. 3-5세 아이에게 제공되는 밥인데 퀄리티가 너무 좋습니다. 어른과 아이가 모두 만족하는 곳이에요!,50,50,50,50,4
고집돌우럭 - 함덕점,5,현욱우,환상적인 뷰와 맛,함덕해변의 환상적인 뷰와 고집돌우럭만의 맛에 반했습니다. 특히 유아를 위한 무료 식사는 아이를 가진 집에서는 감동일수 밖에 없습니다. 강추!!!,50,50,50,50,4
고집돌우럭 - 함덕점,5,Coastal49643506650,깔끔하고 맛있다,정말 맛있게 먹었습니다. 우연히 들린 가게인데 최고의 선택이 되었네요~ 제주도 올때 또 방문의사 있습니다. 부모님이랑 함께 올게요,50,50,50,50,4
고집돌우럭 - 함덕점,5,Explore38152799486,맛있습니다!,"친절하시고, 깔끔하지만 무엇보다도 음식이 너무 맛있습니다! 지리에서 보이는 함덕해수욕장도 멋지구요! 재방문 열번이라도 하려구요^^",50,50,50,50,4
고집돌우럭 - 함덕점,5,_S7820DG,하루 두번도 가능한 맛!,"하루 두번도 가능한 맛!
와이프가 생선을 거의 안먹는데 깨끗하게 먹었습니다~
웨이팅은 조금 있지만 기다란 보람이 있는 맛!
잘 먹었습니다~",50,50,50,50,4
고집돌우럭 - 함덕점,5,Sightsee37711622505,멋지고 감동스런경험,"너무나 맛있고 친절히 잘먹었습니다.
아이를 배려한 마음에 너무감동했습니다. 뷰도너무좋고
다음에 또 방문하겠습니다.감사합니다",50,50,50,50,4
고집돌우럭 - 함덕점,5,yurioh0562,함덕점 우럭맛집,"엄마모시고 늦은점심이였는데
기다린보람있었어요~ 맛있고 서비스도 좋으시고
뷰가진짜 한몫하네요
가족 친구와함께 오길 추천합니다",50,50,50,50,4
고집돌우럭 - 함덕점,5,Haesooo,대박,"완전 맛있어요 제주도와서 처음으로 밥다운 밥 먹은 것 같아요ㅠㅠ
대기 조금 있었는데 금방 들어와서 맛있게 먹었습니다
완전 푸짐하고 임금님상 받은것 같아요
짱짱짱!!!!!!!!!!!!!!",50,50,50,50,4
고집돌우럭 - 함덕점,5,Global28567905596,고집돌우럭 첫방문 대만족,"평소 한식을 좋아해서 한식집 찾다가 발견 !
탁 트인 창문에 예쁜 함덕바다가 보이고 음식점은 고급스럽고
나오는 음식 전부 다 깔끔하고 너무너무맛있어서
제주올때마다 방문할꺼에요",50,50,50,50,4
고집돌우럭 - 함덕점,5,insiq,맛집 입니다~~,"나오는 모든 음식이 정말 맛있습니다~~
제주도 방문하면서 처음방문했는데 왜 이제 알게됐는지..
꼭 한번 들리셔서 드셔보세요~~~",50,50,50,50,4
고집돌우럭 - 함덕점,5,GoPlaces11184850274,너무추천합니다,분위기도 너무 좋고 직원분들도 정말 친절해요!!! 음식맛도 하나도빠짐없이 다 너무너무 맛있습니당 바로앞이 함덕해수욕장이여서 바다뷰도 끝내줘요,50,50,50,50,4
고집돌우럭 - 함덕점,5,jjinyangi,함덕 최고 맛집,"함덕에 와서 먹었던 음식 중 가장 맛있었습니다
기본적으로 시레기부터 맛이좋고,
특히 런치C세트에 새우튀김이 마음에 들었습니다!",50,50,50,50,4
고집돌우럭 - 함덕점,5,shiningseol,강추합니다,아이랑 방문을 하였는데 유아 밥도 따로 챙겨주시고 우럭조림도 정말 맛있었어요 다음에 또 제주도에 오면 재방문 의사 있습니다,50,50,50,50,4
고집돌우럭 - 함덕점,5,Asbjsks,고집돌우럭,"함덕 해수욕장을 바라보며 먹는 뷰도 좋고!!

뷰보다 맛은 더 최고네요~

3-5세 아기용 식사도 준비해주시고~

남자화장실에도 아기 기저귀 갈이대까지 준비되있네요~

맛도 최고!! 서비스도 최고!! 꼭 와서 두번 아니 세번 드세요.",50,50,50,50,4
고집돌우럭 - 함덕점,5,Road29178264273,최고,"우럭조림 너무 맛있어요!
처음 와봣는데 너무 맛있네요~~ 아이들도 잘먹고
반찬 메인음식 다 맛있어요
웨이팅해서 올만해요~ 한 20분정도 기다렸다 들어왔는데
정말 맛있게 먹고 가요~~",50,50,50,50,4
고집돌우럭 - 함덕점,5,Sightsee52833091833,굿,새우튀김 최고! 우럭 양념조림 너므 맛있구ㅠㅠㅠ 짱이다 짜지도 않고 달짝지근밥도 톳밥같은거라 건강하고 쌈밥이 신선해서 더 건강해지는 느낌!!,50,50,50,50,4
고집돌우럭 - 함덕점,5,연정김,고집돌우럭 너무 맛??????,"고집돌 우럭 너무 맛있습니다~
제주 도착하여 첫 방문 맛집 너무나 맛있습니딘
강력 추천~^^ 다음에 또 제주에 온다면 방문 예정요
잊지 못할 맛입니다~~굿굿굿",50,50,50,50,4
고집돌우럭 - 함덕점,5,경숙임,맛있는 고집돌 우럭,"제주 도착하고 먹은 첫끼로
지인 추천받아 갔는데 직원분들 매우 친절하고
옥돔 구이랑 우럭조림 너무 맛있고 반찬들도 하나하나
다 맛있었답니다~!",50,50,50,50,4
고집돌우럭 - 함덕점,5,mihyeh3,맛있어요~,"이번이 두번째 방문인데
중문점때 맛있어서 다시 함덕점도 왔네요~^^
여행중 맛집 실패하기 쉬운데~ 믿을수 있어 좋아요~~~
재방문의사 있어요~~",50,50,50,50,4
고집돌우럭 - 함덕점,5,ksms101432,왕새우맛집,"가족끼리 너무 맛있게 먹다갑니다
생선이 맛있었고 특히 왕새우튀김을 맛있게 먹었습니다
뷰가 좋았어요 맛있는집입니다",50,50,50,50,4
고집돌우럭 - 함덕점,5,Resort56640228406,또 맛있네요,추석 때 오고 또 생각나서 2번째 왔어요 또 맛있네요 시래기가 진짜 맛있어요 ㅎㅎ 다음에 또 올꺼에요 여기 뷰도 좋네요 친절해요,50,50,50,50,4
고집돌우럭 - 함덕점,5,Navigate21143116016,굿!,"너무 맛있게 잘 먹었어요?? 우선 너무 깔끔하고 창결한 식당이라는 느낌을 한 번에 받았습니다!
다음에는 어머님, 아버님을 함께 데리고 오고싶어요*^^*",50,50,50,50,4
고집돌우럭 - 함덕점,5,Roam693232,고집돌우럭,"매콤짭짤달콤맛있수다
우럭 살 많고 옥돔은 부드럽고 좋다
바다가 보이는 식당
조금 맵다
반찬구성 좋다
쌈채소싸먹으면 맛있다",50,50,50,50,4
고집돌우럭 - 함덕점,5,Boraborabobo,음식도 맛있고 넓어서 식사하기 좋습니다.,"제주에 와서 한상 제대로 먹고 가는 기분이네요~
조림 양념도 맛있고 밑반찬들도 맛있어요.
가족 단위로 식사하기 좋아보여요!",50,50,50,50,4
고집돌우럭 - 함덕점,5,Coastal05385549129,맛집 고인돌우럭 함덕점,"웨이팅의 시간이 아깝지 않을만큼 맛있습니다.
매콤함을 원하시면 추천합니다!

또한 아이들도 먹을수 있는 우럭튀김도 나오니,
가족들이 오셔도 좋을것 같습니다.",50,50,50,50,4
고집돌우럭 - 함덕점,5,Escape50733956152,가족들과 바다뷰에서 맛있는 식사,"매장이 넓고 쾌적하고 코로나 시국에 방문하기좋아요!
웨이팅 살짝있지만 빠르게 들어갈수있어요!
음식도 맛있고 푸짐해서 가족들과 방문하기 좋아요",50,50,50,50,4
고집돌우럭 - 함덕점,5,Wander22228693364,주문하고나서 깜짝- 선물에 놀라웠어요 ㅠㅠ,"아이와 여행을 하다보면 매 끼니 챙기기가 무척 힘듭니다 ㅠ.ㅠ
또 제주도에도 요새 노키즈존이 많이생겨서 가기전에 항상 검색해보고 가구요..
처음에는 우럭조림? 이라고해서 긴가민가했는데, 처음에는 미역국에 간단히 아이밥만 먹이려고했지만
가서 주문하고나서 깜짝- 선물에 놀라웠어요 ㅠㅠㅠㅠㅠㅠ
아이를 데리고 밥을 먹는 가족들을 생각하는 대표님의 마음이 정말 따뜻하게 느껴졌습니다.
이제 매번 아이데리고 제주도여행을 올 때마다 필수코스가 될것같아요.
정말 맛있게 먹고갑니다~",50,50,50,50,4
고집돌우럭 - 함덕점,5,_K6651LH,가족과 함께 오기 좋은 고집돌우럭!,"매해 제주도를 방문할 만큼 제주에는 진심입니다.
많은 식당들을 방문했지만, 이곳 만큼 저에게 진심인 곳은 보지 못했어요
주차장이 굉장히 편리해서 좋습니다. 제주도는 주차장이 없거나 2-3대 밖에 주차하지 못하는..
그런곳을 많이 봤었거든요. 음식 퀄리티, 분위기, 정갈함 등이 가족이나 친구들,
연인들 어느 누구와 와도 잘 어울릴법합니다.
소비자들의 눈높이도 많이 높아진 만큼 세심한부분에서도 신경쓰는것이 느껴지는곳입니다.
단순 음식만 파는곳이 아닌, 음.. 여행을 온 손님에게 좋은 기억들을 남겨주는 느낌인것같아요.
하루에도 수 많은 사람들이 오가는 음식점인데도 한분 한분 진심으로 대해주시는 모습이
매번 감탄하고 제주에만 있기 아깝다 라는 생각이 드네요. 제주도맛집입니다.",50,50,50,50,4
고집돌우럭 - 함덕점,5,haeyongj,제주도 최강 맛집,너무 맛있어요!! 제주도 올때마다 오는 최고 맛집! 다음에도 또 와야만하는 최강 맛집. 어린이 도시락 대박 감동ㅠㅜ 넘나 좋습니다!,50,50,50,50,4
고집돌우럭 - 함덕점,5,Climber22790813125,가족 식사!!,"정갈한 한상입니다. 초등생 얘들도 좋아하고, 아기 식사 따로 챙겨주셔서 넘 좋아요. 우럭 조림 간도 적당하고, 함께 나오는 미역국이 가족 식사로 딱입니다.",50,50,50,50,4
고집돌우럭 - 함덕점,5,Wander50750347011,갈치조림보다 맛있는 우럭조림 맛집입니다??,음식들이 너무 정갈하고 맛있어요. 우럭이 너무 싱싱하고 반찬들도 간이 적당해서 먹는내내 입이 즐거웠습니다. 제주에서 갈치조림만 드셔보셨다면 고집돌우럭에서 꼭 우럭조림 먹고가야합니다 매장도 깔끔하게 유지되어서 기분좋게 식사할 수 있었어요!,50,50,50,50,4
고집돌우럭 - 함덕점,5,Companion64069423120,정말 맛있어요 추천합니다!!!!,매번 제주도 올때마다 소문으로만 들었던 고집돌우럭... 정말 맛있어요..!!! 특히 조림은 따라올 곳이 없어요~ㅠㅠ 매일 매일 여기와서 밥먹고싶어요...,50,50,50,50,4
고집돌우럭 - 함덕점,5,kim_injeju,뷰도좋고 맛도좋아요,다른식당에 웨이팅이 많아서 함덕쪽으로 오면서 우연히 찾았는데 너무너무 맛있었어요! 식당도 깔끔하고 조림이랑 반찬 다 너무맛있어요!,50,50,50,50,4
고집돌우럭 - 함덕점,5,Flyer50437256004,고집돌우럭,"ㅎㅎ 맛나요
텀블러 받으려고 작성중 ㅎ
창가에 블라인드가없어서
더워 밥먹다가 아쉬웠어요 ㅜㅜ
담에 또 올께요
새우단품도있으면",40,40,40,40,4
고집돌우럭 - 함덕점,5,Yeieun,함덕에서 제일 깨끗하고 맛있는곳!,제주도 와서 제일 맛있게 먹은 식사였습니다. 다음에 엄마랑도 올려구요! 깨끗하고 정갈한 음식이었습니다! 야채가 굉장히 신선했구요 옥돔이랑 우럭 살도 통통하고 먹을것도 많았습니다ㅎㅎ주차도 편하고 다음에 또 방문하겠습니다,50,50,50,50,4
고집돌우럭 - 함덕점,5,Sightsee13091363888,다음에도 방문하고 싶은 뷰 맛집,C 세트 2인으로 해서 먹었는데 우럭이 쫄깃하고 양도 푸짐하면서 같이 나오는 쌈밥 채소도 싱싱해서 좋았습니다. 무엇보다도 바다를 보면서 먹을 수 있어서 맛이 배가 되었습니더,50,50,50,50,4
고집돌우럭 - 함덕점,5,Companion54009332674,깔끔한 점심으로 굳! 뷰는덤,"깔끔하고 정갈한 한상!
얘기많이듣고 왓는데
역시 괜찮네요- 점심때가야좋은듯!
맛있게잘먹엇습니당
다음에고 방문해야쥬!",50,50,50,50,4
고집돌우럭 - 함덕점,5,Escape49013511731,?州?美食之旅,"너무 맛있어요! 非常好吃！
B세트를 추천합니다! 推?Bset，每?菜都?好吃！! !
坐在??位置能直接看到咸德海?，?景?的??！！一定要???！",50,50,50,50,4
고집돌우럭 - 함덕점,5,Adventure65800742430,제주맛집,바다도 보이고 우럭도 너무 맛있어요..같이 나오는 반찬들도 괜찮고 양도 많네요~ 너무 잘 먹었습니다! 특히 옥돔구이 짜지도 않고 짱,50,50,50,50,4
고집돌우럭 - 함덕점,5,shinyoungk2021,우럭조림 맛집,"생선조림 별로 안좋아하는데 유명하길래 먹어봤습니다. 국물이 안맵고 달달해서 역시 후회 없는 선택이었습니다
배추랑 양배추 쌈에 먹으면 진짜 맛있어요",50,50,50,50,4
고집돌우럭 - 함덕점,5,Excursion52922993807,제주오면 꼭 방문하길,"국물이 맛있어서 바닥까지 긁어먹게 되네요 ㅋㅋ 제주오면 꼭 방문해야할것 같아요.
배추랑양배추 쌈이 특히 맛있어요.
옥돔튀김도 맛있구",50,50,50,50,4
고집돌우럭 - 함덕점,5,Resort44963658839,바다보면 먹는 우럭찜,"메인음식도 반찬도 모두 맛있고 친절했어요, 대기도 길지않았어요
아이음식 챙겨주셔서 감동받았어요
밖에 바다가 보여서 여유로운 식사였어요",50,50,50,50,4
고집돌우럭 - 함덕점,5,Culture03800063392,친절한곳,"너무맛나고 친절해서 먹는동안 너무 즐거웠어요!
아기랑 같이오기도좋고 아이도 맛있게 잘먹어주었어요. 또 제주오면 올게요",50,50,50,50,4
고집돌우럭 - 함덕점,5,Navigate46636641469,존맛,"맛이써여 ㅠㅠㅠㅠㅠㅎㄱ흑 최애맛집
입니다 모두 들 다냐오ㅛㅣ시오
여기는 대한민국 채고의 맛집 채고최고<~~~
진짜 모두들 꼬
옥 먹으셔야 합니다~~~~~",50,50,50,50,4
고집돌우럭 - 함덕점,5,doyoe,부모님이 정말 좋아하세요,"제주 올때마다 들르는 집.
음식에 까다로운 엄마가 바닥까지 보이게 맛있게 드시는 곳입니다. 무조건 강추합니다!!!
절대 후회안하실거에요~",50,50,50,50,4
고집돌우럭 - 함덕점,5,Dreamer63805928313,함덕해수욕장 맛집,"웨이팅한 보람이 있는 맛집입니다.
아이에 대한 배려와 서비스 모두 만족스럽습니다

함덕해수욕장에 오시게되면 꼭 방문하셔야하는집입니다.",50,50,50,50,4
고집돌우럭 - 함덕점,5,Excursion58565482282,믿고 오는 고집돌*_*,"도민도 믿고 오는 맛집입니다~
오늘은 손님 모시고 왔는데 항상 쾌적하고 깨끗한 분위기와 정갈한 맛에 믿고 와요 강추합니다",50,50,50,50,4
고집돌우럭 - 함덕점,5,Global50235744995,완전 맛집-!,음식들 하나하나 다 맛있어서 나중에 가족들 데리고 또 한 번 꼭 오고싶네요-! 조림에 있는 시래기가 너무 맛있었어요-! 밑반찬을도 맛있었어요!,50,50,50,50,4
고집돌우럭 - 함덕점,5,GrandTour43260994359,가성비 최고,가격이 비싸지 않은데 우럭조림에 옥돔까지 너무 푸짐하고 맛있게 나와서 제주도 오면 꼭 들러요! 함덕점은 조용하고 분위기도 너무 좋았어요 직원분들도 매우 친절하셨어요?,50,50,50,50,4
고집돌우럭 - 함덕점,5,Curious25365710641,맛나요 함덕 고집돌,"처음 방문한 고집돌우럭 함덕점
양도 푸짐하고 정말 맛있네요
미역국도 맛있고 우럭에 돔구이까지…
멋진 뷰는 덤 입니다
담에 또 오고 싶네요",50,50,50,50,4
고집돌우럭 - 함덕점,5,Corner86,부모님이 더 좋아하시는 맛집,부모님께서 맛과 양 질 모두 만족하셨어요 친절하고 깔끔합니다 위치도 좋네요 참 식사하시면서 전좌석 바다 감상 가능합니다,50,50,50,50,4
고집돌우럭 - 함덕점,5,Coastal26759091494,맛집 좋은집,왜 많은 사람들이 맛있다고 하는지 알겠습니다 맛있게 먹고 기분 좋게 갑니다~♡ 주변에 친근와 친척분들께 소문 많이 날께요 번창하세요 ~~ㅎㅎ,50,50,50,50,4
고집돌우럭 - 함덕점,5,Coastal67654513500,최고의한식,"완전밥도둑이에요
비리거나 하지않고, 아이부터 어른까지 다같이 먹기에도 좋아요 제주에서 가장 맛있게 먹었던 집입니다^^
깔끔하고요 주차장도 넓고 좋아요",50,50,50,50,4
고집돌우럭 - 함덕점,5,Escape663336,고집돌우럭 함덕,"아이밥도 따로 나오고 직원분들 다 친절하셨어요
한끼 잘먹었습니당 양도 엄청 많고 밥도 많이주세요
저녁에 술이랑 먹음 더 좋을거같아요 감사합니다",50,50,50,50,4
고집돌우럭 - 함덕점,5,Sherpa43986342444,고집돌우럭,"제주 여행때마다 무슨일이 있더라도 꼭 먹고가는 맛집입니다! 함덕점은 처음인데 뷰맛집, 청결맛집, 서비스 맛집까지 모두 다 드리고싶네요~
해산물과 잘 안친한 남편도 이곳만큼은 아주아주 좋아하니 평소 입맛까다로우신 분들게 더욱 강추합니다. 비린내없이 청결한 곳에서 함덕바다를 바라보며 식사하실수 있어요~~^^",50,50,50,50,4
고집돌우럭 - 함덕점,5,Yunjinkim840,아이랑 오기너무좋아요,아이랑오기너무좋아요 배려도돋보입니다 맛은 두말할게없어요 두번세번 강추합니다 바닷가보이는 위치까지 완벽해요 밥 두그릇먹고 한참 즐겼습니다 강강추!!!!!,50,50,50,50,4
고집돌우럭 - 함덕점,5,LightPacker589210,제주 우럭의 참맛,"고급진 제주 우럭 만찬.
반찬이 정갈하고 우럭 조림이 정말 맛있음.
아이와 함께 방문을 해도 훌륭한 맛집.
친절함은 기본.
후회없이 추천할 만한 제주 맛집.",50,50,50,50,4
고집돌우럭 - 함덕점,5,Navigate757098,아침 식사로 굿,"양도 많고 깔끔하고 너무 맛있어요
밑반찬도 맛있고 쌈채소도 싱싱하네요
식사하면서 보는 함덕 해변도 예쁘고,
아침부터 든든하게 먹었어요~~",50,50,50,50,4
고집돌우럭 - 함덕점,5,Adventure08302120662,맛있어요,제주 첫아침식사로 골랐는데 맛도있도 ㅡ반찬도 깔끔 푸짐하고 ㅡ아이를 위한 식사까지 제공해주셔서 너무 맛있게 먹었어요,50,50,50,50,4
고집돌우럭 - 함덕점,5,Voyager23423803368,고집돌우럭 함덕점,남편이랑 음식 싹쓸이 했어용~이번 여행 먹어본 중 최고!!! 다음에 제주도 오면 다시 올꺼에요~제주도 오시는 분들 꼭 드셔보셔요~ 후회 안할겁니다~,50,50,50,50,4
